Date,Stock_symbol,sentiment_score
2020-10-20,GOOG,-0.2
2020-10-20,INTC,-0.5
2020-10-21,GOOG,-1.0
2020-10-21,INTC,-0.5
2020-10-22,GOOG,-0.3333333333333333
2020-10-22,INTC,-0.75
2020-10-23,GOOG,-0.3333333333333333
2020-10-23,INTC,-0.9090909090909091
2020-10-24,GOOG,1.0
2020-10-24,INTC,-1.0
2020-10-25,GOOG,-1.0
2020-10-25,INTC,-1.0
2020-10-26,GOOG,0.0
2020-10-26,INTC,-0.5
2020-10-27,GOOG,0.0
2020-10-27,INTC,-0.3333333333333333
2020-10-28,GOOG,-1.0
2020-10-28,INTC,-0.42857142857142855
2020-10-29,GOOG,-0.6
2020-10-29,INTC,-1.0
2020-10-30,GOOG,-0.42857142857142855
2020-10-30,INTC,-1.0
2020-10-31,INTC,1.0
2020-11-01,GOOG,-1.0
2020-11-01,INTC,1.0
2020-11-02,GOOG,0.0
2020-11-02,INTC,-0.6
2020-11-03,GOOG,-1.0
2020-11-03,INTC,-1.0
2020-11-04,GOOG,-0.5
2020-11-04,INTC,-1.0
2020-11-05,GOOG,-0.6
2020-11-05,INTC,-1.0
2020-11-06,GOOG,-0.14285714285714285
2020-11-06,INTC,0.0
2020-11-07,GOOG,1.0
2020-11-07,INTC,0.0
2020-11-09,GOOG,1.0
2020-11-09,INTC,-1.0
2020-11-10,GOOG,-1.0
2020-11-10,INTC,-0.09090909090909091
2020-11-11,GOOG,-0.14285714285714285
2020-11-11,INTC,-0.14285714285714285
2020-11-12,GOOG,-0.6666666666666666
2020-11-12,INTC,-0.6666666666666666
2020-11-13,GOOG,-1.0
2020-11-13,INTC,-0.6
2020-11-14,GOOG,-1.0
2020-11-15,INTC,-1.0
2020-11-16,GOOG,1.0
2020-11-16,INTC,0.0
2020-11-17,GOOG,1.0
2020-11-17,INTC,-0.3333333333333333
2020-11-18,GOOG,0.0
2020-11-18,INTC,0.0
2020-11-19,GOOG,-1.0
2020-11-19,INTC,-1.0
2020-11-20,GOOG,1.0
2020-11-20,INTC,-1.0
2020-11-21,GOOG,-1.0
2020-11-22,GOOG,-1.0
2020-11-22,INTC,-1.0
2020-11-23,GOOG,0.0
2020-11-23,INTC,-0.3333333333333333
2020-11-24,GOOG,-1.0
2020-11-24,INTC,-1.0
2020-11-25,GOOG,-1.0
2020-11-25,INTC,-1.0
2020-11-26,GOOG,0.3333333333333333
2020-11-26,INTC,-1.0
2020-11-27,GOOG,0.0
2020-11-27,INTC,-1.0
2020-11-28,GOOG,-1.0
2020-11-28,INTC,-1.0
2020-11-29,GOOG,0.0
2020-11-30,GOOG,-1.0
2020-11-30,INTC,-0.3333333333333333
2020-12-01,GOOG,-1.0
2020-12-01,INTC,-1.0
2020-12-02,GOOG,0.0
2020-12-02,INTC,-0.5
2020-12-03,GOOG,-0.25
2020-12-03,INTC,-0.3333333333333333
2020-12-04,GOOG,0.3333333333333333
2020-12-04,INTC,-1.0
2020-12-05,GOOG,-1.0
2020-12-05,INTC,-1.0
2020-12-06,INTC,-1.0
2020-12-07,GOOG,0.14285714285714285
2020-12-07,INTC,-0.5714285714285714
2020-12-08,GOOG,-1.0
2020-12-08,INTC,-0.3333333333333333
2020-12-09,GOOG,0.3333333333333333
2020-12-09,INTC,-1.0
2020-12-10,GOOG,-0.6
2020-12-10,INTC,-1.0
2020-12-11,GOOG,-0.5
2020-12-11,INTC,-0.5
2020-12-12,GOOG,0.0
2020-12-12,INTC,-1.0
2020-12-14,GOOG,-0.3333333333333333
2020-12-14,INTC,-0.3333333333333333
2020-12-15,GOOG,-1.0
2020-12-15,INTC,-0.6
2020-12-16,GOOG,-1.0
2020-12-16,INTC,-1.0
2020-12-17,GOOG,0.2
2020-12-17,INTC,-0.42857142857142855
2020-12-18,GOOG,1.0
2020-12-18,INTC,-1.0
2020-12-19,GOOG,0.0
2020-12-19,INTC,0.0
2020-12-20,GOOG,0.0
2020-12-20,INTC,1.0
2020-12-21,GOOG,0.3333333333333333
2020-12-21,INTC,-0.5
2020-12-22,GOOG,0.5
2020-12-22,INTC,-1.0
2020-12-23,GOOG,-0.5555555555555556
2020-12-23,INTC,-1.0
2020-12-24,GOOG,1.0
2020-12-24,INTC,0.3333333333333333
2020-12-26,GOOG,-1.0
2020-12-26,INTC,-1.0
2020-12-27,GOOG,1.0
2020-12-28,GOOG,-0.3333333333333333
2020-12-28,INTC,0.0
2020-12-29,GOOG,0.0
2020-12-29,INTC,-0.09090909090909091
2020-12-30,GOOG,0.0
2020-12-30,INTC,-0.25
2020-12-31,GOOG,0.3333333333333333
2020-12-31,INTC,-1.0
2021-01-02,GOOG,1.0
2021-01-02,INTC,1.0
2021-01-03,INTC,0.3333333333333333
2021-01-04,GOOG,0.0
2021-01-04,INTC,-0.6666666666666666
2021-01-05,GOOG,-0.42857142857142855
2021-01-05,INTC,-1.0
2021-01-06,GOOG,-0.14285714285714285
2021-01-06,INTC,-0.2
2021-01-07,GOOG,1.0
2021-01-07,INTC,-0.2
2021-01-08,GOOG,-0.5
2021-01-08,INTC,0.0
2021-01-09,GOOG,0.0
2021-01-09,INTC,-1.0
2021-01-10,GOOG,1.0
2021-01-10,INTC,1.0
2021-01-11,GOOG,0.0
2021-01-11,INTC,-0.6
2021-01-12,GOOG,-0.6
2021-01-12,INTC,-0.6666666666666666
2021-01-13,GOOG,-0.5
2021-01-13,INTC,-0.25
2021-01-14,GOOG,-0.3333333333333333
2021-01-14,INTC,-0.4
2021-01-15,GOOG,0.7142857142857143
2021-01-15,INTC,-1.0
2021-01-16,GOOG,0.0
2021-01-16,INTC,1.0
2021-01-17,GOOG,-1.0
2021-01-17,INTC,-0.5
2021-01-18,GOOG,1.0
2021-01-18,INTC,-0.5
2021-01-19,GOOG,0.0
2021-01-19,INTC,-0.6
2021-01-20,GOOG,-1.0
2021-01-20,INTC,0.3333333333333333
2021-01-21,GOOG,-0.3333333333333333
2021-01-21,INTC,-0.38461538461538464
2021-01-22,GOOG,-1.0
2021-01-22,INTC,-0.8823529411764706
2021-01-23,GOOG,-0.3333333333333333
2021-01-24,GOOG,-0.6
2021-01-24,INTC,0.0
2021-01-25,GOOG,-0.5
2021-01-25,INTC,-0.42857142857142855
2021-01-26,GOOG,-0.5
2021-01-26,INTC,0.2
2021-01-27,GOOG,-0.3333333333333333
2021-01-27,INTC,1.0
2021-01-28,GOOG,-1.0
2021-01-28,INTC,-0.5555555555555556
2021-01-29,GOOG,0.0
2021-01-29,INTC,-1.0
2021-01-30,INTC,0.0
2021-01-31,GOOG,0.0
2021-01-31,INTC,-1.0
2021-02-01,GOOG,-0.14285714285714285
2021-02-01,INTC,0.3333333333333333
2021-02-02,GOOG,-0.2727272727272727
2021-02-02,INTC,1.0
2021-02-03,GOOG,-0.25
2021-02-03,INTC,-0.5
2021-02-04,GOOG,0.0
2021-02-04,INTC,-1.0
2021-02-05,GOOG,-0.5
2021-02-05,INTC,-1.0
2021-02-06,GOOG,-0.6666666666666666
2021-02-07,GOOG,-1.0
2021-02-08,GOOG,0.0
2021-02-09,GOOG,0.3333333333333333
2021-02-09,INTC,0.0
2021-02-10,GOOG,-1.0
2021-02-10,INTC,0.3333333333333333
2021-02-11,GOOG,-0.6
2021-02-11,INTC,-0.6
2021-02-12,GOOG,-1.0
2021-02-12,INTC,0.0
2021-02-13,GOOG,-1.0
2021-02-14,GOOG,-0.3333333333333333
2021-02-14,INTC,-1.0
2021-02-16,GOOG,-0.3333333333333333
2021-02-16,INTC,1.0
2021-02-17,GOOG,0.6
2021-02-17,INTC,-0.3333333333333333
2021-02-18,GOOG,0.3333333333333333
2021-02-18,INTC,-1.0
2021-02-19,GOOG,-0.3333333333333333
2021-02-19,INTC,1.0
2021-02-20,GOOG,1.0
2021-02-21,INTC,-1.0
2021-02-22,GOOG,-1.0
2021-02-22,INTC,1.0
2021-02-23,GOOG,-0.2
2021-02-23,INTC,0.5
2021-02-24,GOOG,-0.5
2021-02-24,INTC,-0.3333333333333333
2021-02-25,GOOG,-0.42857142857142855
2021-02-25,INTC,1.0
2021-02-26,GOOG,0.0
2021-02-26,INTC,-1.0
2021-02-27,GOOG,0.0
2021-02-28,GOOG,0.0
2021-02-28,INTC,-1.0
2021-03-01,GOOG,-1.0
2021-03-01,INTC,-1.0
2021-03-02,GOOG,-0.5
2021-03-02,INTC,-1.0
2021-03-03,GOOG,-1.0
2021-03-03,INTC,-1.0
2021-03-04,GOOG,0.3333333333333333
2021-03-05,GOOG,-1.0
2021-03-05,INTC,-0.6666666666666666
2021-03-06,GOOG,-1.0
2021-03-07,GOOG,-1.0
2021-03-08,GOOG,-0.42857142857142855
2021-03-08,INTC,-1.0
2021-03-09,GOOG,-0.3333333333333333
2021-03-09,INTC,-1.0
2021-03-10,GOOG,0.0
2021-03-10,INTC,1.0
2021-03-11,GOOG,-1.0
2021-03-11,INTC,-0.7142857142857143
2021-03-12,GOOG,-1.0
2021-03-12,INTC,1.0
2021-03-13,GOOG,-1.0
2021-03-13,INTC,1.0
2021-03-14,GOOG,-1.0
2021-03-14,INTC,0.0
2021-03-15,GOOG,-0.7142857142857143
2021-03-15,INTC,-1.0
2021-03-16,GOOG,-0.6
2021-03-16,INTC,-1.0
2021-03-17,GOOG,-1.0
2021-03-17,INTC,-0.3333333333333333
2021-03-18,GOOG,0.0
2021-03-18,INTC,-1.0
2021-03-19,GOOG,0.0
2021-03-19,INTC,1.0
2021-03-20,GOOG,-1.0
2021-03-21,GOOG,0.0
2021-03-21,INTC,-1.0
2021-03-22,GOOG,-0.6666666666666666
2021-03-22,INTC,0.3333333333333333
2021-03-23,GOOG,-1.0
2021-03-23,INTC,-0.7142857142857143
2021-03-24,GOOG,0.0
2021-03-24,INTC,-0.15789473684210525
2021-03-25,GOOG,0.0
2021-03-25,INTC,-0.6
2021-03-26,GOOG,-0.2
2021-03-26,INTC,-1.0
2021-03-27,GOOG,-0.3333333333333333
2021-03-27,INTC,-1.0
2021-03-28,GOOG,0.0
2021-03-29,GOOG,-0.3333333333333333
2021-03-29,INTC,-0.3333333333333333
2021-03-30,GOOG,-1.0
2021-03-30,INTC,0.3333333333333333
2021-03-31,GOOG,-0.14285714285714285
2021-03-31,INTC,-0.2
2021-04-01,GOOG,-0.6363636363636364
2021-04-01,INTC,-1.0
2021-04-02,GOOG,-0.6
2021-04-02,INTC,0.5
2021-04-03,GOOG,0.3333333333333333
2021-04-03,INTC,-1.0
2021-04-04,GOOG,-1.0
2021-04-04,INTC,0.3333333333333333
2021-04-05,GOOG,-1.0
2021-04-05,INTC,0.6
2021-04-06,GOOG,-0.6666666666666666
2021-04-06,INTC,-0.2
2021-04-07,GOOG,0.0
2021-04-07,INTC,-1.0
2021-04-08,GOOG,0.0
2021-04-08,INTC,-1.0
2021-04-09,GOOG,-1.0
2021-04-09,INTC,-0.5
2021-04-10,GOOG,-1.0
2021-04-12,GOOG,1.0
2021-04-12,INTC,-0.6666666666666666
2021-04-13,GOOG,-0.5
2021-04-13,INTC,-1.0
2021-04-14,INTC,-1.0
2021-04-15,GOOG,0.0
2021-04-15,INTC,0.0
2021-04-16,GOOG,-0.42857142857142855
2021-04-16,INTC,-0.2
2021-04-17,GOOG,0.0
2021-04-17,INTC,1.0
2021-04-18,INTC,0.3333333333333333
2021-04-19,GOOG,0.2
2021-04-19,INTC,-0.3333333333333333
2021-04-20,GOOG,-1.0
2021-04-20,INTC,-0.3333333333333333
2021-04-21,GOOG,0.0
2021-04-21,INTC,-0.6666666666666666
2021-04-22,GOOG,-0.2
2021-04-22,INTC,-0.7
2021-04-23,GOOG,-0.6
2021-04-23,INTC,-0.23076923076923078
2021-04-24,GOOG,-0.3333333333333333
2021-04-24,INTC,-0.6
2021-04-25,GOOG,-1.0
2021-04-25,INTC,-1.0
2021-04-26,GOOG,-0.6
2021-04-26,INTC,0.0
2021-04-27,GOOG,-1.0
2021-04-27,INTC,-0.6
2021-04-28,GOOG,-0.6
2021-04-28,INTC,-0.7142857142857143
2021-04-29,GOOG,0.2
2021-04-29,INTC,-0.3333333333333333
2021-04-30,GOOG,0.0
2021-04-30,INTC,-0.3333333333333333
2021-05-01,GOOG,1.0
2021-05-02,GOOG,-1.0
2021-05-02,INTC,0.3333333333333333
2021-05-03,GOOG,-1.0
2021-05-03,INTC,-1.0
2021-05-04,GOOG,-0.1111111111111111
2021-05-04,INTC,0.0
2021-05-05,GOOG,-1.0
2021-05-05,INTC,0.0
2021-05-06,GOOG,0.42857142857142855
2021-05-06,INTC,0.0
2021-05-07,GOOG,-1.0
2021-05-07,INTC,0.5
2021-05-09,GOOG,-1.0
2021-05-10,GOOG,-0.3333333333333333
2021-05-10,INTC,-0.3333333333333333
2021-05-11,INTC,-0.6
2021-05-12,GOOG,0.0
2021-05-12,INTC,0.0
2021-05-13,GOOG,-1.0
2021-05-13,INTC,-1.0
2021-05-14,GOOG,-1.0
2021-05-14,INTC,-0.6666666666666666
2021-05-16,GOOG,-0.3333333333333333
2021-05-17,GOOG,-1.0
2021-05-17,INTC,-1.0
2021-05-18,GOOG,0.0
2021-05-18,INTC,1.0
2021-05-19,GOOG,0.14285714285714285
2021-05-19,INTC,-0.14285714285714285
2021-05-20,GOOG,0.0
2021-05-20,INTC,-0.5
2021-05-21,GOOG,0.7142857142857143
2021-05-21,INTC,-1.0
2021-05-22,GOOG,-1.0
2021-05-23,INTC,-1.0
2021-05-24,GOOG,0.0
2021-05-24,INTC,0.0
2021-05-25,GOOG,-0.7142857142857143
2021-05-25,INTC,-0.6666666666666666
2021-05-26,GOOG,-0.5
2021-05-26,INTC,-1.0
2021-05-27,GOOG,-0.3333333333333333
2021-05-27,INTC,0.0
2021-05-28,GOOG,-0.6666666666666666
2021-05-28,INTC,-1.0
2021-05-29,GOOG,-1.0
2021-05-30,GOOG,0.5
2021-05-30,INTC,-1.0
2021-05-31,GOOG,-1.0
2021-05-31,INTC,-1.0
2021-06-01,GOOG,-1.0
2021-06-01,INTC,-1.0
2021-06-02,GOOG,-0.42857142857142855
2021-06-02,INTC,-1.0
2021-06-03,GOOG,0.2
2021-06-03,INTC,0.0
2021-06-04,GOOG,-0.5
2021-06-04,INTC,-0.6
2021-06-05,GOOG,0.0
2021-06-05,INTC,1.0
2021-06-06,GOOG,0.0
2021-06-06,INTC,-1.0
2021-06-07,GOOG,-0.42857142857142855
2021-06-07,INTC,0.0
2021-06-08,GOOG,-0.6
2021-06-08,INTC,-1.0
2021-06-09,GOOG,0.0
2021-06-09,INTC,-1.0
2021-06-10,GOOG,0.3333333333333333
2021-06-10,INTC,-0.25
2021-06-11,GOOG,-0.5
2021-06-11,INTC,1.0
2021-06-12,GOOG,0.0
2021-06-13,GOOG,-0.3333333333333333
2021-06-14,GOOG,0.42857142857142855
2021-06-14,INTC,-1.0
2021-06-15,INTC,0.0
2021-06-16,GOOG,-0.25
2021-06-16,INTC,0.3333333333333333
2021-06-17,GOOG,-0.2
2021-06-17,INTC,-0.2
2021-06-18,GOOG,-1.0
2021-06-18,INTC,-1.0
2021-06-19,INTC,-1.0
2021-06-20,INTC,-1.0
2021-06-21,GOOG,0.42857142857142855
2021-06-21,INTC,-1.0
2021-06-22,INTC,0.2
2021-06-23,GOOG,0.42857142857142855
2021-06-23,INTC,-0.6
2021-06-24,GOOG,0.42857142857142855
2021-06-24,INTC,0.3333333333333333
2021-06-25,GOOG,-1.0
2021-06-25,INTC,-1.0
2021-06-26,GOOG,-0.5
2021-06-27,GOOG,-1.0
2021-06-28,GOOG,-0.5
2021-06-28,INTC,-0.3333333333333333
2021-06-29,GOOG,0.3333333333333333
2021-06-29,INTC,-0.5
2021-06-30,GOOG,-0.5
2021-06-30,INTC,0.3333333333333333
2021-07-01,GOOG,0.3333333333333333
2021-07-01,INTC,0.3333333333333333
2021-07-02,GOOG,1.0
2021-07-02,INTC,-0.3333333333333333
2021-07-03,GOOG,-1.0
2021-07-03,INTC,1.0
2021-07-04,GOOG,1.0
2021-07-05,GOOG,-1.0
2021-07-05,INTC,1.0
2021-07-06,GOOG,-0.6
2021-07-06,INTC,-1.0
2021-07-07,GOOG,1.0
2021-07-07,INTC,-1.0
2021-07-08,GOOG,-0.5
2021-07-08,INTC,-0.2
2021-07-09,GOOG,-0.3333333333333333
2021-07-10,GOOG,-0.5
2021-07-10,INTC,0.0
2021-07-11,GOOG,-1.0
2021-07-11,INTC,-1.0
2021-07-12,GOOG,-1.0
2021-07-12,INTC,-1.0
2021-07-13,INTC,0.0
2021-07-14,GOOG,-0.3333333333333333
2021-07-14,INTC,0.0
2021-07-15,GOOG,0.5
2021-07-15,INTC,-0.6666666666666666
2021-07-16,GOOG,0.0
2021-07-16,INTC,-0.5384615384615384
2021-07-17,GOOG,-1.0
2021-07-17,INTC,-1.0
2021-07-18,GOOG,-1.0
2021-07-18,INTC,-0.3333333333333333
2021-07-19,GOOG,-0.5
2021-07-19,INTC,-0.6
2021-07-20,GOOG,0.0
2021-07-20,INTC,-1.0
2021-07-21,GOOG,-0.3333333333333333
2021-07-21,INTC,0.14285714285714285
2021-07-22,GOOG,-0.3333333333333333
2021-07-22,INTC,0.0
2021-07-23,GOOG,-1.0
2021-07-23,INTC,-0.047619047619047616
2021-07-24,GOOG,0.0
2021-07-24,INTC,-1.0
2021-07-25,GOOG,-0.5
2021-07-25,INTC,-1.0
2021-07-26,GOOG,0.0
2021-07-26,INTC,-0.09090909090909091
2021-07-27,GOOG,-0.3333333333333333
2021-07-27,INTC,-0.8
2021-07-28,GOOG,-0.4
2021-07-28,INTC,-1.0
2021-07-29,GOOG,-0.6
2021-07-29,INTC,-1.0
2021-07-30,GOOG,0.2
2021-07-30,INTC,-1.0
2021-07-31,INTC,-1.0
2021-08-01,GOOG,-1.0
2021-08-01,INTC,-0.3333333333333333
2021-08-02,GOOG,1.0
2021-08-02,INTC,0.0
2021-08-03,GOOG,-0.3333333333333333
2021-08-03,INTC,-0.5
2021-08-04,GOOG,-1.0
2021-08-04,INTC,-0.5
2021-08-05,GOOG,-1.0
2021-08-05,INTC,-0.5
2021-08-06,GOOG,0.0
2021-08-06,INTC,-0.5
2021-08-07,GOOG,-0.6
2021-08-08,GOOG,-0.3333333333333333
2021-08-09,GOOG,1.0
2021-08-09,INTC,1.0
2021-08-10,GOOG,0.0
2021-08-10,INTC,-1.0
2021-08-11,GOOG,-1.0
2021-08-11,INTC,-1.0
2021-08-12,GOOG,-0.2
2021-08-13,GOOG,0.0
2021-08-13,INTC,0.0
2021-08-14,GOOG,1.0
2021-08-14,INTC,-1.0
2021-08-15,GOOG,0.0
2021-08-16,GOOG,0.09090909090909091
2021-08-16,INTC,-1.0
2021-08-17,GOOG,0.14285714285714285
2021-08-17,INTC,1.0
2021-08-17,NVDA,-1.0
2021-08-18,GOOG,1.0
2021-08-18,INTC,0.2
2021-08-18,NVDA,-0.375
2021-08-19,GOOG,-1.0
2021-08-19,INTC,0.0
2021-08-19,NVDA,-0.42857142857142855
2021-08-20,GOOG,-0.6
2021-08-20,INTC,-0.6
2021-08-20,NVDA,-1.0
2021-08-21,GOOG,0.3333333333333333
2021-08-21,NVDA,1.0
2021-08-22,GOOG,1.0
2021-08-22,INTC,1.0
2021-08-22,NVDA,0.0
2021-08-23,GOOG,0.0
2021-08-23,INTC,0.3333333333333333
2021-08-23,NVDA,-0.5
2021-08-24,GOOG,-0.7142857142857143
2021-08-24,INTC,-0.5
2021-08-24,NVDA,-0.4
2021-08-25,GOOG,0.0
2021-08-25,INTC,-0.5
2021-08-25,NVDA,-0.3333333333333333
2021-08-26,GOOG,-0.5
2021-08-26,INTC,0.2
2021-08-26,NVDA,0.3333333333333333
2021-08-27,GOOG,0.09090909090909091
2021-08-27,INTC,-0.3333333333333333
2021-08-27,NVDA,-0.09090909090909091
2021-08-28,GOOG,-1.0
2021-08-28,INTC,1.0
2021-08-28,NVDA,0.0
2021-08-29,GOOG,1.0
2021-08-29,INTC,-1.0
2021-08-29,NVDA,0.0
2021-08-30,GOOG,0.0
2021-08-30,INTC,0.0
2021-08-30,NVDA,-0.5
2021-08-31,GOOG,-0.42857142857142855
2021-08-31,INTC,-1.0
2021-08-31,NVDA,-0.5
2021-09-01,GOOG,0.3333333333333333
2021-09-02,GOOG,-0.5
2021-09-02,INTC,-1.0
2021-09-02,NVDA,0.0
2021-09-03,GOOG,0.6666666666666666
2021-09-03,INTC,-1.0
2021-09-03,NVDA,0.0
2021-09-04,GOOG,-0.3333333333333333
2021-09-04,INTC,1.0
2021-09-04,NVDA,0.0
2021-09-05,GOOG,-1.0
2021-09-05,INTC,-1.0
2021-09-06,GOOG,-1.0
2021-09-06,INTC,0.0
2021-09-07,GOOG,-0.3333333333333333
2021-09-07,INTC,0.0
2021-09-07,NVDA,0.3333333333333333
2021-09-08,GOOG,-0.42857142857142855
2021-09-08,INTC,0.3333333333333333
2021-09-08,NVDA,-0.7142857142857143
2021-09-09,GOOG,0.0
2021-09-09,INTC,0.0
2021-09-09,NVDA,0.3333333333333333
2021-09-10,GOOG,0.0
2021-09-10,INTC,-0.5
2021-09-10,NVDA,-1.0
2021-09-11,GOOG,0.0
2021-09-11,INTC,-1.0
2021-09-11,NVDA,-1.0
2021-09-12,GOOG,-1.0
2021-09-12,NVDA,-1.0
2021-09-13,GOOG,0.0
2021-09-13,INTC,-1.0
2021-09-13,NVDA,0.0
2021-09-14,GOOG,-0.2
2021-09-14,INTC,0.3333333333333333
2021-09-14,NVDA,0.5
2021-09-15,GOOG,-0.3333333333333333
2021-09-15,INTC,-1.0
2021-09-15,NVDA,-0.42857142857142855
2021-09-16,GOOG,-0.14285714285714285
2021-09-16,INTC,1.0
2021-09-16,NVDA,1.0
2021-09-17,GOOG,1.0
2021-09-17,INTC,0.3333333333333333
2021-09-17,NVDA,-1.0
2021-09-18,GOOG,0.0
2021-09-18,INTC,1.0
2021-09-19,GOOG,0.0
2021-09-19,NVDA,-1.0
2021-09-20,GOOG,-1.0
2021-09-20,INTC,0.0
2021-09-20,NVDA,0.0
2021-09-21,GOOG,0.0
2021-09-21,INTC,0.3333333333333333
2021-09-21,NVDA,0.42857142857142855
2021-09-22,GOOG,0.0
2021-09-22,INTC,-1.0
2021-09-22,NVDA,-0.2
2021-09-23,GOOG,-1.0
2021-09-23,INTC,-1.0
2021-09-23,NVDA,0.3333333333333333
2021-09-24,GOOG,0.0
2021-09-24,INTC,0.0
2021-09-24,NVDA,-0.5
2021-09-25,GOOG,1.0
2021-09-26,GOOG,-1.0
2021-09-26,INTC,1.0
2021-09-26,NVDA,-1.0
2021-09-27,GOOG,-0.6
2021-09-27,INTC,-1.0
2021-09-27,NVDA,-0.42857142857142855
2021-09-28,GOOG,-0.5
2021-09-28,INTC,-1.0
2021-09-28,NVDA,-0.2
2021-09-29,GOOG,0.0
2021-09-29,INTC,-1.0
2021-09-29,NVDA,-0.6
2021-09-30,GOOG,-0.6
2021-09-30,INTC,0.0
2021-09-30,NVDA,0.3333333333333333
2021-10-01,GOOG,0.0
2021-10-01,INTC,-1.0
2021-10-01,NVDA,-0.6
2021-10-02,GOOG,-0.3333333333333333
2021-10-02,INTC,-0.3333333333333333
2021-10-02,NVDA,0.0
2021-10-03,GOOG,-0.3333333333333333
2021-10-03,INTC,1.0
2021-10-03,NVDA,0.0
2021-10-04,GOOG,0.3333333333333333
2021-10-04,INTC,-0.5
2021-10-04,NVDA,-0.3333333333333333
2021-10-05,GOOG,0.0
2021-10-05,INTC,0.0
2021-10-05,NVDA,-0.6666666666666666
2021-10-06,GOOG,-0.3333333333333333
2021-10-06,INTC,-0.2
2021-10-06,NVDA,-0.25
2021-10-07,GOOG,-1.0
2021-10-07,INTC,-0.5
2021-10-07,NVDA,-1.0
2021-10-08,GOOG,-0.6
2021-10-08,INTC,-0.6
2021-10-08,NVDA,-0.5
2021-10-09,GOOG,0.0
2021-10-09,NVDA,-1.0
2021-10-10,GOOG,-1.0
2021-10-11,GOOG,-1.0
2021-10-12,GOOG,-0.6666666666666666
2021-10-12,INTC,-1.0
2021-10-12,NVDA,-0.5555555555555556
2021-10-13,GOOG,0.3333333333333333
2021-10-13,INTC,0.0
2021-10-13,NVDA,0.3333333333333333
2021-10-14,GOOG,-0.3333333333333333
2021-10-14,INTC,0.6
2021-10-14,NVDA,0.3333333333333333
2021-10-15,GOOG,0.0
2021-10-15,INTC,0.0
2021-10-15,NVDA,0.0
2021-10-16,GOOG,-0.5
2021-10-16,INTC,1.0
2021-10-17,GOOG,1.0
2021-10-17,INTC,1.0
2021-10-18,GOOG,-0.2
2021-10-18,INTC,-0.38461538461538464
2021-10-18,NVDA,-0.5
2021-10-19,GOOG,0.42857142857142855
2021-10-19,INTC,-0.2
2021-10-19,NVDA,-0.5
2021-10-20,GOOG,-0.6666666666666666
2021-10-20,INTC,-1.0
2021-10-20,NVDA,-1.0
2021-10-21,GOOG,0.0
2021-10-21,INTC,-0.6
2021-10-21,NVDA,-1.0
2021-10-22,GOOG,-0.6
2021-10-22,INTC,-0.8
2021-10-22,NVDA,0.3333333333333333
2021-10-23,GOOG,-0.2
2021-10-23,NVDA,1.0
2021-10-24,INTC,-1.0
2021-10-25,GOOG,0.5
2021-10-25,INTC,0.0
2021-10-25,NVDA,0.3333333333333333
2021-10-26,GOOG,-0.8461538461538461
2021-10-26,INTC,-0.6666666666666666
2021-10-26,NVDA,-0.16666666666666666
2021-10-27,GOOG,0.14285714285714285
2021-10-27,INTC,-0.7142857142857143
2021-10-27,NVDA,-0.6
2021-10-28,GOOG,0.2
2021-10-28,INTC,0.0
2021-10-28,NVDA,0.0
2021-10-29,GOOG,-0.6666666666666666
2021-10-29,INTC,-0.2
2021-10-29,NVDA,0.0
2021-10-30,GOOG,-1.0
2021-10-30,NVDA,-1.0
2021-10-31,GOOG,-0.5
2021-10-31,INTC,0.0
2021-10-31,NVDA,1.0
2021-11-01,GOOG,0.0
2021-11-01,INTC,0.0
2021-11-01,NVDA,0.0
2021-11-02,GOOG,-0.5
2021-11-02,INTC,-1.0
2021-11-02,NVDA,-0.7142857142857143
2021-11-03,GOOG,0.3333333333333333
2021-11-03,INTC,-0.6
2021-11-03,NVDA,-0.3333333333333333
2021-11-04,GOOG,0.2
2021-11-04,INTC,-1.0
2021-11-04,NVDA,0.09090909090909091
2021-11-05,GOOG,-0.6
2021-11-05,INTC,-1.0
2021-11-05,NVDA,-0.3333333333333333
2021-11-06,GOOG,-0.6
2021-11-06,INTC,-1.0
2021-11-06,NVDA,-1.0
2021-11-07,NVDA,1.0
2021-11-08,GOOG,1.0
2021-11-08,INTC,-0.3333333333333333
2021-11-08,NVDA,-0.5
2021-11-09,GOOG,-0.6
2021-11-09,NVDA,-0.2
2021-11-10,GOOG,0.0
2021-11-10,INTC,0.0
2021-11-10,NVDA,-0.3333333333333333
2021-11-11,GOOG,0.0
2021-11-11,INTC,0.3333333333333333
2021-11-11,NVDA,-0.45454545454545453
2021-11-12,GOOG,-1.0
2021-11-12,INTC,-1.0
2021-11-12,NVDA,-1.0
2021-11-13,GOOG,-1.0
2021-11-13,INTC,-1.0
2021-11-13,NVDA,-1.0
2021-11-14,NVDA,0.14285714285714285
2021-11-15,GOOG,0.6
2021-11-15,INTC,1.0
2021-11-15,NVDA,-0.5
2021-11-16,GOOG,-1.0
2021-11-16,NVDA,-0.3333333333333333
2021-11-17,GOOG,1.0
2021-11-17,NVDA,-0.7647058823529411
2021-11-18,GOOG,-0.6
2021-11-18,NVDA,-0.3103448275862069
2021-11-19,GOOG,-0.42857142857142855
2021-11-19,INTC,0.3333333333333333
2021-11-19,NVDA,0.15789473684210525
2021-11-20,GOOG,1.0
2021-11-20,INTC,-1.0
2021-11-20,NVDA,-1.0
2021-11-22,GOOG,0.3333333333333333
2021-11-22,INTC,0.0
